frame,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p19_x,p19_y
190,8.66,1.41,7.2,1.38,5.18,1.48,5.99,1.54,4.39,1.43,-1.9700000286102295,0.3499999940395355,2.36,1.16,11.16,5.01,7.43,-1.05,1.100000023841858,0.7599999904632568,3.14,1.31,,,,,,,,,,
191,8.65,1.46,7.2,1.45,5.12,1.58,6.01,1.56,4.4,1.44,-1.9700000286102295,0.3499999940395355,2.39,1.17,11.16,5.01,7.43,-1.05,1.090000033378601,0.7900000214576721,3.19,1.29,,,,,,,,,,
192,8.65,1.46,7.21,1.47,5.12,1.63,6.03,1.56,4.33,1.58,-1.9700000286102295,0.3400000035762787,2.42,1.18,11.16,5.01,7.43,-1.05,1.0399999618530273,0.8399999737739563,3.22,1.29,,,,,,,,,,
193,8.65,1.46,7.23,1.48,5.17,1.64,6.04,1.59,4.29,1.65,-1.9900000095367432,0.3499999940395355,2.38,1.24,11.16,5.01,7.43,-1.05,1.0199999809265137,0.9100000262260437,3.21,1.32,,,,,,,,,,
194,8.65,1.49,7.23,1.49,5.2,1.63,6.06,1.58,4.27,1.72,-1.9900000095367432,0.3499999940395355,2.34,1.32,11.16,4.99,7.43,-1.05,0.9900000095367432,0.9599999785423279,3.17,1.39,,,,,,,,,,
195,8.66,1.51,7.24,1.49,5.23,1.63,6.08,1.57,4.27,1.77,-2.0,0.3499999940395355,2.25,1.41,11.15,4.98,7.43,-1.05,1.0199999809265137,0.9900000095367432,3.12,1.45,,,,,,,,,,
196,8.66,1.54,7.24,1.5,5.26,1.6,6.07,1.62,4.3,1.77,-2.009999990463257,0.3499999940395355,2.25,1.46,11.15,4.98,7.43,-1.05,1.090000033378601,0.9800000190734863,3.1,1.53,,,,,,,,,,
197,8.66,1.58,7.23,1.53,5.26,1.64,6.03,1.73,4.35,1.76,-2.0199999809265137,0.3499999940395355,2.33,1.45,11.16,4.99,7.43,-1.05,1.1399999856948853,1.0,3.12,1.57,,,,,,,,,,
198,8.66,1.68,7.21,1.6,5.26,1.67,6.0,1.83,4.37,1.76,-2.0199999809265137,0.3499999940395355,2.36,1.47,11.16,4.99,7.43,-1.05,1.1200000047683716,1.0499999523162842,3.17,1.57,,,,,,,,,,
199,8.65,1.78,7.2,1.65,5.26,1.72,6.0,1.87,4.37,1.79,-2.0199999809265137,0.3499999940395355,2.38,1.5,11.16,4.99,7.43,-1.05,1.090000033378601,1.100000023841858,3.21,1.57,,,,,,,,,,
200,8.65,1.82,7.17,1.75,5.26,1.76,6.01,1.89,4.39,1.79,-2.0199999809265137,0.3499999940395355,2.35,1.55,11.15,4.98,7.43,-1.05,1.0800000429153442,1.1299999952316284,3.25,1.58,,,,,,,,,,
201,8.65,1.82,7.16,1.79,5.26,1.81,6.03,1.87,4.37,1.86,-2.0199999809265137,0.3499999940395355,2.38,1.54,11.15,4.98,7.43,-1.05,1.0199999809265137,1.2000000476837158,3.29,1.59,,,,,,,,,,
202,8.66,1.82,7.16,1.8,5.21,1.93,6.06,1.87,4.31,1.99,-2.0199999809265137,0.3499999940395355,2.38,1.58,11.15,4.98,7.43,-1.05,1.0099999904632568,1.2400000095367432,3.32,1.6,,,,,,,,,,
203,8.67,1.82,7.15,1.8,5.2,1.98,6.06,1.89,4.28,2.07,-2.0299999713897705,0.3499999940395355,2.33,1.66,11.15,4.97,7.43,-1.05,1.0099999904632568,1.2799999713897705,3.25,1.7,,,,,,,,,,
204,8.67,1.81,7.15,1.8,5.23,1.99,6.06,1.91,4.32,2.07,-2.0399999618530273,0.36000001430511475,2.26,1.77,11.15,4.98,7.43,-1.05,1.0499999523162842,1.309999942779541,3.2,1.78,,,,,,,,,,
205,8.67,1.88,7.16,1.8,5.27,1.97,6.06,1.93,4.4,2.02,-2.049999952316284,0.36000001430511475,2.34,1.76,11.15,4.98,7.43,-1.05,1.0800000429153442,1.3200000524520874,3.19,1.85,,,,,,,,,,
206,8.67,1.98,7.17,1.81,5.27,2.0,6.04,2.03,4.46,1.99,-2.0199999809265137,0.3499999940395355,2.4,1.76,11.15,4.98,7.43,-1.05,1.1100000143051147,1.340000033378601,3.23,1.85,,,,,,,,,,
207,8.67,2.08,7.18,1.81,5.29,2.03,6.0,2.15,4.49,1.99,-2.0,0.3400000035762787,2.5,1.74,11.15,4.98,7.43,-1.05,1.1399999856948853,1.3600000143051147,3.3,1.83,,,,,,,,,,
208,8.67,2.13,7.16,1.93,5.29,2.05,5.98,2.22,4.51,2.01,-2.0,0.3400000035762787,2.49,1.79,11.15,4.98,7.43,-1.05,1.1200000047683716,1.399999976158142,3.35,1.82,,,,,,,,,,
209,8.66,2.13,7.14,2.03,5.29,2.09,5.99,2.24,4.47,2.1,-2.0,0.3400000035762787,2.52,1.8,11.16,4.98,7.43,-1.05,1.1100000143051147,1.4299999475479126,3.32,1.88,,,,,,,,,,
210,8.65,2.14,7.13,2.07,5.29,2.12,6.02,2.23,4.45,2.18,-1.9700000286102295,0.33000001311302185,2.49,1.86,11.16,4.98,7.43,-1.05,1.0800000429153442,1.4800000190734863,3.35,1.89,,,,,,,,,,
211,8.65,2.16,7.14,2.07,5.28,2.17,6.05,2.23,4.4,2.29,-1.9900000095367432,0.33000001311302185,2.46,1.92,11.17,4.98,7.43,-1.05,1.0700000524520874,1.5299999713897705,3.35,1.92,,,,,,,,,,
212,8.65,2.16,7.15,2.08,5.26,2.23,6.04,2.28,4.37,2.38,-1.9800000190734863,0.33000001311302185,2.46,1.97,11.17,4.98,7.43,-1.05,1.0700000524520874,1.5800000429153442,3.31,1.98,,,,,,,,,,
213,8.65,2.19,7.16,2.07,5.25,2.28,6.05,2.3,4.37,2.42,-2.0,0.33000001311302185,2.43,2.04,11.17,4.98,7.43,-1.05,1.1299999952316284,1.5800000429153442,3.27,2.07,,,,,,,,,,
214,8.66,2.24,7.17,2.1,5.25,2.33,6.06,2.31,4.41,2.41,-1.9900000095367432,0.3199999928474426,2.46,2.05,11.16,4.96,7.43,-1.05,1.1699999570846558,1.6100000143051147,3.21,2.18,,,,,,,,,,
215,8.66,2.35,7.17,2.12,5.27,2.34,6.05,2.37,4.47,2.37,-1.9500000476837158,0.3100000023841858,2.46,2.11,11.16,4.96,7.43,-1.05,1.2100000381469727,1.6299999952316284,3.19,2.26,,,,,,,,,,
216,8.65,2.4,7.17,2.14,5.28,2.34,6.01,2.48,4.47,2.43,-1.9299999475479126,0.30000001192092896,2.46,2.16,11.16,4.94,7.43,-1.05,1.2400000095367432,1.649999976158142,3.22,2.29,,,,,,,,,,
217,8.65,2.46,7.15,2.21,5.3,2.36,6.0,2.55,4.48,2.44,-1.9199999570846558,0.30000001192092896,2.43,2.22,11.16,4.94,7.43,-1.05,1.2300000190734863,1.7000000476837158,3.27,2.28,,,,,,,,,,
218,8.65,2.49,7.13,2.32,5.32,2.38,5.98,2.62,4.48,2.48,-1.909999966621399,0.28999999165534973,2.48,2.2,11.16,4.94,7.43,-1.05,1.1799999475479126,1.7599999904632568,3.33,2.26,,,,,,,,,,
219,8.65,2.5,7.11,2.38,5.32,2.43,6.0,2.63,4.48,2.51,-1.8799999952316284,0.28999999165534973,2.45,2.26,11.16,4.94,7.43,-1.05,1.1399999856948853,1.8200000524520874,3.39,2.26,,,,,,,,,,
220,8.66,2.5,7.12,2.39,5.3,2.5,6.02,2.62,4.46,2.57,-1.8700000047683716,0.2800000011920929,2.44,2.31,11.16,4.96,7.43,-1.05,1.1299999952316284,1.8799999952316284,3.41,2.27,,,,,,,,,,
221,8.66,2.5,7.12,2.38,5.31,2.52,6.05,2.61,4.45,2.65,-1.8600000143051147,0.2800000011920929,2.41,2.37,11.16,4.96,7.43,-1.05,1.100000023841858,1.940000057220459,3.39,2.34,,,,,,,,,,
222,8.66,2.51,7.12,2.39,5.3,2.59,6.06,2.61,4.44,2.7,-1.8600000143051147,0.2800000011920929,2.42,2.42,11.16,4.96,7.43,-1.05,1.1299999952316284,1.9600000381469727,3.33,2.44,,,,,,,,,,
223,8.66,2.54,7.12,2.44,5.28,2.68,6.07,2.63,4.5,2.66,-1.8799999952316284,0.2800000011920929,2.44,2.46,11.16,4.96,7.43,-1.05,1.1799999475479126,1.9800000190734863,3.3,2.52,,,,,,,,,,
224,8.65,2.62,7.12,2.47,5.26,2.75,6.08,2.64,4.52,2.68,-1.8799999952316284,0.2800000011920929,2.49,2.47,11.16,4.94,7.43,-1.05,1.100000023841858,2.0799999237060547,3.3,2.58,,,,,,,,,,
225,8.66,2.76,7.12,2.49,5.26,2.8,6.05,2.75,4.55,2.67,-1.8899999856948853,0.2800000011920929,2.55,2.45,11.16,4.94,7.43,-1.05,1.25,2.0,3.28,2.65,,,,,,,,,,
226,8.67,2.79,7.12,2.51,5.26,2.84,6.01,2.88,4.56,2.69,-1.899999976158142,0.28999999165534973,2.59,2.46,11.16,4.94,7.43,-1.05,1.2400000095367432,2.0299999713897705,3.31,2.65,,,,,,,,,,
227,8.67,2.83,7.09,2.65,5.27,2.86,6.0,2.95,4.56,2.74,-1.909999966621399,0.28999999165534973,2.63,2.47,11.16,4.94,7.44,-1.05,1.1799999475479126,2.109999895095825,3.38,2.6,,,,,,,,,,
228,8.66,2.83,7.08,2.71,5.29,2.86,5.99,2.98,4.54,2.82,-1.909999966621399,0.28999999165534973,2.58,2.56,11.16,4.94,7.44,-1.05,1.149999976158142,2.1500000953674316,3.44,2.59,,,,,,,,,,
229,8.66,2.83,7.09,2.74,5.3,2.87,6.0,3.02,4.49,2.93,-1.909999966621399,0.28999999165534973,2.46,2.72,11.16,4.93,7.43,-1.05,1.1399999856948853,2.2200000286102295,3.38,2.7,,,,,,,,,,
230,8.66,2.85,7.1,2.73,5.32,2.88,6.0,3.06,4.48,2.98,-1.909999966621399,0.28999999165534973,2.48,2.75,11.16,4.93,7.44,-1.05,1.1200000047683716,2.2799999713897705,3.44,2.67,,,,,,,,,,
231,8.66,2.87,7.1,2.75,5.33,2.89,6.01,3.06,4.46,3.06,-1.909999966621399,0.28999999165534973,2.51,2.77,11.16,4.92,7.44,-1.05,1.1399999856948853,2.309999942779541,3.45,2.71,,,,,,,,,,
232,8.66,2.88,7.12,2.76,5.31,2.94,6.01,3.07,4.5,3.06,-1.909999966621399,0.28999999165534973,2.61,2.72,11.16,4.92,7.43,-1.05,1.190000057220459,2.3299999237060547,3.41,2.78,,,,,,,,,,
233,8.66,2.97,7.12,2.77,5.28,3.02,6.03,3.07,4.53,3.04,-1.909999966621399,0.28999999165534973,2.69,2.69,11.16,4.92,7.44,-1.05,1.2400000095367432,2.3499999046325684,3.37,2.88,,,,,,,,,,
234,8.66,3.08,7.12,2.79,5.25,3.11,6.01,3.13,4.55,3.03,-1.909999966621399,0.28999999165534973,2.72,2.7,11.16,4.92,7.44,-1.05,1.2699999809265137,2.369999885559082,3.33,2.96,,,,,,,,,,
235,8.66,3.16,7.11,2.82,5.25,3.17,6.0,3.19,4.57,3.0,-1.909999966621399,0.28999999165534973,2.62,2.84,11.16,4.92,7.44,-1.05,1.309999942779541,2.380000114440918,3.3,3.05,,,,,,,,,,
236,8.67,3.19,7.1,2.89,5.27,3.19,5.97,3.32,4.55,3.07,-1.909999966621399,0.28999999165534973,2.62,2.88,11.16,4.91,7.44,-1.05,1.2799999713897705,2.430000066757202,3.29,3.13,,,,,,,,,,
237,8.67,3.21,7.08,2.99,5.29,3.2,5.96,3.39,4.54,3.14,-1.9199999570846558,0.30000001192092896,2.63,2.9,11.16,4.91,7.44,-1.05,1.2599999904632568,2.490000009536743,3.33,3.12,,,,,,,,,,
238,8.67,3.22,7.08,2.99,5.28,3.25,5.96,3.45,4.52,3.21,-1.9199999570846558,0.30000001192092896,2.59,2.97,11.16,4.92,7.44,-1.05,1.2100000381469727,2.5899999141693115,3.38,3.1,,,,,,,,,,
239,8.68,3.26,7.1,2.99,5.3,3.23,5.97,3.49,4.51,3.27,-1.899999976158142,0.28999999165534973,2.57,3.05,11.16,4.92,7.44,-1.05,1.2300000190734863,2.619999885559082,3.44,3.07,,,,,,,,,,
240,8.69,3.28,7.11,3.0,5.32,3.24,6.0,3.46,4.5,3.32,-1.8899999856948853,0.2800000011920929,2.57,3.11,11.17,4.93,7.44,-1.05,1.3200000524520874,2.5999999046325684,3.52,3.01,,,,,,,,,,
241,8.7,3.28,7.1,3.05,5.34,3.25,6.03,3.43,4.53,3.32,-1.8600000143051147,0.27000001072883606,2.58,3.14,11.17,4.93,7.44,-1.05,1.3700000047683716,2.609999895095825,3.51,3.05,,,,,,,,,,
242,8.7,3.36,7.11,3.1,5.35,3.29,6.03,3.44,4.5,3.41,-1.840000033378601,0.27000001072883606,2.62,3.15,11.17,4.93,7.44,-1.05,1.399999976158142,2.630000114440918,3.52,3.09,,,,,,,,,,
243,8.71,3.41,7.11,3.12,5.38,3.28,6.06,3.4,4.55,3.37,-1.8200000524520874,0.25999999046325684,2.61,3.2,11.17,4.93,7.44,-1.05,1.440000057220459,2.640000104904175,3.49,3.18,,,,,,,,,,
244,8.71,3.55,7.1,3.16,5.36,3.34,6.03,3.52,4.6,3.35,-1.809999942779541,0.25999999046325684,2.67,3.19,11.17,4.95,7.43,-1.05,1.4199999570846558,2.690000057220459,3.47,3.26,,,,,,,,,,
245,8.7,3.57,7.1,3.24,5.35,3.41,6.01,3.62,4.59,3.39,-1.8200000524520874,0.25999999046325684,2.67,3.23,11.17,4.95,7.43,-1.05,1.3600000143051147,2.7699999809265137,3.46,3.33,,,,,,,,,,
246,8.71,3.57,7.09,3.3,5.32,3.5,6.01,3.66,4.62,3.42,-1.809999942779541,0.25999999046325684,2.68,3.25,11.17,4.95,7.43,-1.05,1.3200000524520874,2.8499999046325684,3.48,3.34,,,,,,,,,,
247,8.7,3.54,7.08,3.39,5.33,3.54,6.0,3.7,4.58,3.56,-1.8200000524520874,0.25999999046325684,2.6,3.39,11.17,4.96,7.43,-1.05,1.2400000095367432,2.950000047683716,3.49,3.38,,,,,,,,,,
248,8.7,3.54,7.08,3.4,5.34,3.58,5.98,3.76,4.51,3.72,-1.840000033378601,0.25999999046325684,2.63,3.41,11.17,4.96,7.43,-1.05,1.2000000476837158,3.049999952316284,3.51,3.39,,,,,,,,,,
249,8.7,3.61,7.08,3.45,5.35,3.61,5.99,3.77,4.5,3.78,-1.850000023841858,0.27000001072883606,2.61,3.49,11.17,4.95,7.43,-1.05,1.309999942779541,3.0,3.54,3.39,,,,,,,,,,
250,8.71,3.66,7.08,3.46,5.35,3.65,6.01,3.77,4.52,3.78,-1.850000023841858,0.27000001072883606,2.66,3.48,11.17,4.93,7.43,-1.05,1.3600000143051147,3.009999990463257,3.53,3.41,,,,,,,,,,
251,8.71,3.69,7.08,3.49,5.36,3.67,6.01,3.8,4.55,3.78,-1.850000023841858,0.27000001072883606,2.7,3.5,11.17,4.93,7.43,-1.05,1.3899999856948853,3.0199999809265137,3.52,3.47,,,,,,,,,,
252,8.72,3.75,7.1,3.49,5.36,3.68,6.01,3.84,4.57,3.78,-1.840000033378601,0.25999999046325684,2.68,3.56,11.17,4.93,7.43,-1.05,1.3899999856948853,3.069999933242798,3.49,3.54,,,,,,,,,,
253,8.72,3.83,7.11,3.51,5.36,3.69,6.02,3.82,4.62,3.74,-1.840000033378601,0.25999999046325684,2.69,3.59,11.17,4.92,7.43,-1.05,1.409999966621399,3.0799999237060547,3.46,3.63,,,,,,,,,,
254,8.73,3.89,7.1,3.59,5.38,3.72,5.99,3.94,4.62,3.74,-1.8300000429153442,0.25999999046325684,2.77,3.54,11.17,4.92,7.43,-1.05,1.4600000381469727,3.0799999237060547,3.46,3.7,,,,,,,,,,
255,8.73,3.91,7.09,3.67,5.38,3.77,5.98,4.0,4.64,3.73,-1.840000033378601,0.25999999046325684,2.74,3.61,11.16,4.91,7.43,-1.05,1.440000057220459,3.140000104904175,3.4,3.84,,,,,,,,,,
256,8.74,3.9,7.08,3.74,5.36,3.84,5.98,4.06,4.66,3.75,-1.8200000524520874,0.25999999046325684,2.72,3.66,11.17,4.92,7.43,-1.05,1.3899999856948853,3.2300000190734863,3.43,3.85,,,,,,,,,,
257,8.74,3.9,7.07,3.79,5.36,3.87,5.96,4.12,4.65,3.82,-1.809999942779541,0.25,2.7,3.72,11.17,4.92,7.43,-1.05,1.399999976158142,3.2699999809265137,3.47,3.84,,,,,,,,,,
258,8.75,3.88,7.07,3.82,5.35,3.94,6.0,4.06,4.65,3.84,-1.809999942779541,0.25,2.7,3.77,11.17,4.92,7.43,-1.05,1.3799999952316284,3.319999933242798,3.52,3.8,,,,,,,,,,
259,8.75,3.88,7.09,3.82,5.37,3.94,6.03,4.02,4.64,3.91,-1.8200000524520874,0.25999999046325684,2.69,3.83,11.17,4.92,7.43,-1.05,1.3899999856948853,3.3499999046325684,3.59,3.77,,,,,,,,,,
260,8.76,3.97,7.11,3.79,5.37,3.98,6.05,4.01,4.61,4.0,-1.7999999523162842,0.25,2.74,3.82,11.17,4.93,7.43,-1.05,1.4299999475479126,3.359999895095825,3.61,3.8,,,,,,,,,,
261,8.76,3.98,7.12,3.79,5.38,4.0,6.06,4.01,4.64,3.99,-1.7999999523162842,0.25,2.81,3.78,11.17,4.93,7.43,-1.05,1.4700000286102295,3.380000114440918,3.65,3.78,,,,,,,,,,
262,8.78,4.04,7.14,3.81,5.41,4.02,6.06,4.06,4.68,3.95,-1.8200000524520874,0.25999999046325684,2.86,3.76,11.17,4.93,7.43,-1.05,1.4299999475479126,3.450000047683716,3.64,3.83,,,,,,,,,,
263,8.79,4.15,7.15,3.81,5.42,4.04,6.08,4.04,4.69,4.0,-1.840000033378601,0.25999999046325684,2.85,3.81,11.17,4.93,7.43,-1.05,1.4600000381469727,3.450000047683716,3.6,3.95,,,,,,,,,,
264,8.8,4.22,7.15,3.87,5.43,4.06,6.07,4.11,4.72,4.0,-1.840000033378601,0.25999999046325684,2.86,3.83,11.18,4.95,7.43,-1.05,1.409999966621399,3.5199999809265137,3.6,4.0,,,,,,,,,,
265,8.81,4.23,7.15,3.96,5.45,4.06,6.04,4.19,4.71,4.05,-1.840000033378601,0.25999999046325684,2.85,3.91,11.18,4.95,7.43,-1.05,1.3600000143051147,3.609999895095825,3.55,4.11,,,,,,,,,,
266,8.81,4.21,7.14,4.03,5.45,4.07,6.03,4.25,4.7,4.12,-1.840000033378601,0.25999999046325684,2.86,3.93,11.18,4.93,7.43,-1.05,1.340000033378601,3.6600000858306885,3.57,4.13,,,,,,,,,,
267,8.8,4.24,7.16,4.03,5.48,4.07,6.01,4.31,4.67,4.18,-1.8700000047683716,0.27000001072883606,2.88,3.97,11.19,4.95,7.43,-1.05,1.3200000524520874,3.7200000286102295,3.64,4.08,,,,,,,,,,
268,8.81,4.28,7.16,4.06,5.47,4.14,6.02,4.33,4.67,4.23,-1.8899999856948853,0.2800000011920929,2.87,4.01,11.19,4.95,7.43,-1.05,1.3300000429153442,3.759999990463257,3.63,4.13,,,,,,,,,,
269,8.8,4.3,7.15,4.11,5.44,4.25,6.0,4.42,4.64,4.32,-1.8799999952316284,0.27000001072883606,2.89,4.02,11.2,4.97,7.43,-1.05,1.4199999570846558,3.7300000190734863,3.63,4.17,,,,,,,,,,
270,8.8,4.31,7.15,4.14,5.42,4.34,6.02,4.41,4.63,4.37,-1.8600000143051147,0.27000001072883606,2.87,4.1,11.2,4.99,7.43,-1.05,1.4500000476837158,3.75,3.65,4.17,,,,,,,,,,
271,8.8,4.33,7.15,4.13,5.42,4.39,6.02,4.42,4.65,4.36,-1.850000023841858,0.25999999046325684,2.89,4.11,11.21,4.99,7.43,-1.05,1.4500000476837158,3.7799999713897705,3.66,4.19,,,,,,,,,,
272,8.8,4.38,7.17,4.13,5.44,4.41,6.02,4.49,4.65,4.37,-1.850000023841858,0.25999999046325684,2.88,4.15,11.22,5.03,7.43,-1.05,1.4800000190734863,3.7899999618530273,3.71,4.18,,,,,,,,,,
273,8.8,4.43,7.19,4.13,5.45,4.42,6.04,4.45,4.68,4.36,-1.8799999952316284,0.27000001072883606,2.88,4.19,11.23,5.03,7.43,-1.05,1.5199999809265137,3.7799999713897705,3.68,4.24,,,,,,,,,,
274,8.8,4.46,7.19,4.18,5.46,4.45,6.04,4.53,4.67,4.39,-1.8700000047683716,0.25999999046325684,2.85,4.26,11.23,5.04,7.43,-1.05,1.5499999523162842,3.7799999713897705,3.67,4.29,,,,,,,,,,
275,8.8,4.52,7.17,4.27,5.48,4.44,6.05,4.53,4.69,4.39,-1.8899999856948853,0.25999999046325684,2.86,4.27,11.24,5.05,7.43,-1.05,1.5499999523162842,3.8299999237060547,3.69,4.31,,,,,,,,,,
276,8.81,4.59,7.18,4.33,5.5,4.44,6.03,4.63,4.68,4.41,-1.8799999952316284,0.25999999046325684,2.86,4.31,11.24,5.05,7.43,-1.05,1.5399999618530273,3.890000104904175,3.66,4.37,,,,,,,,,,
277,8.81,4.6,7.18,4.42,5.52,4.47,6.04,4.63,4.67,4.47,-1.8600000143051147,0.25,2.89,4.3,11.25,5.07,7.43,-1.05,1.5499999523162842,3.9200000762939453,3.71,4.34,,,,,,,,,,
278,8.81,4.61,7.18,4.46,5.5,4.53,6.05,4.64,4.67,4.49,-1.8700000047683716,0.25,2.91,4.33,11.24,5.04,7.43,-1.05,1.559999942779541,3.940000057220459,3.72,4.34,,,,,,,,,,
279,8.81,4.61,7.2,4.42,5.51,4.55,6.07,4.62,4.68,4.5,-1.8700000047683716,0.25,2.94,4.33,11.24,5.03,7.43,-1.05,1.559999942779541,3.990000009536743,3.72,4.37,,,,,,,,,,
280,8.81,4.61,7.22,4.39,5.52,4.53,6.11,4.57,4.69,4.5,-1.8700000047683716,0.25,2.96,4.33,11.24,5.03,7.43,-1.05,1.600000023841858,3.9800000190734863,3.7,4.42,,,,,,,,,,
281,8.81,4.61,7.23,4.35,5.54,4.53,6.12,4.6,4.72,4.47,-1.8700000047683716,0.25,2.96,4.33,11.24,5.03,7.43,-1.05,1.559999942779541,4.050000190734863,3.74,4.39,,,,,,,,,,
282,8.8,4.62,7.23,4.37,5.56,4.56,6.13,4.59,4.71,4.5,-1.8799999952316284,0.25,2.98,4.32,11.24,5.03,7.43,-1.05,1.590000033378601,4.059999942779541,3.72,4.46,,,,,,,,,,
283,8.8,4.66,7.23,4.44,5.55,4.62,6.12,4.68,4.68,4.56,-1.8600000143051147,0.23999999463558197,2.94,4.39,11.24,5.03,7.43,-1.05,1.5700000524520874,4.110000133514404,3.66,4.58,,,,,,,,,,
284,8.8,4.7,7.23,4.5,5.55,4.64,6.11,4.75,4.68,4.55,-1.8700000047683716,0.23999999463558197,2.9,4.48,11.24,5.03,7.43,-1.05,1.559999942779541,4.139999866485596,3.66,4.64,,,,,,,,,,
285,8.78,4.72,7.23,4.55,5.59,4.62,6.13,4.78,4.66,4.6,-1.940000057220459,0.25999999046325684,2.92,4.49,11.24,5.03,7.43,-1.05,1.5700000524520874,4.159999847412109,3.64,4.67,,,,,,,,,,
286,8.76,4.74,7.23,4.58,5.6,4.62,6.15,4.8,4.67,4.59,-1.9500000476837158,0.27000001072883606,2.91,4.51,11.24,5.05,7.42,-1.05,1.5800000429153442,4.190000057220459,3.7,4.61,,,,,,,,,,
287,8.73,4.7,7.24,4.59,5.6,4.66,6.16,4.83,4.67,4.59,-1.8899999856948853,0.23999999463558197,2.91,4.54,11.24,5.04,7.42,-1.05,1.559999942779541,4.25,3.73,4.59,,,,,,,,,,
288,8.72,4.73,7.25,4.59,5.6,4.66,6.18,4.81,4.67,4.6,,,2.88,4.58,11.23,5.01,7.43,-1.05,1.5399999618530273,4.300000190734863,3.71,4.63,,,,,,,,,,
289,8.7,4.74,7.26,4.6,5.61,4.68,6.21,4.76,4.63,4.67,,,2.87,4.61,11.23,5.01,7.43,-1.05,1.559999942779541,4.300000190734863,3.72,4.64,,,,,,,,,,
290,8.67,4.72,7.27,4.6,5.62,4.66,6.24,4.71,4.62,4.7,,,2.86,4.64,11.23,5.01,7.43,-1.05,1.5099999904632568,4.409999847412109,3.72,4.65,,,,,,,,,,
291,8.65,4.73,7.28,4.63,5.65,4.61,6.25,4.71,4.64,4.66,,,2.88,4.63,11.23,5.01,7.43,-1.05,1.5399999618530273,4.389999866485596,3.74,4.63,,,,,,,,,,
292,8.61,4.73,7.28,4.64,5.66,4.6,6.25,4.75,4.65,4.63,,,2.9,4.6,11.23,5.01,7.43,-1.05,1.5199999809265137,4.440000057220459,3.75,4.63,,,,,,,,,,
293,8.6,4.72,7.29,4.67,5.67,4.59,6.27,4.74,4.65,4.62,,,2.91,4.59,11.24,5.03,7.43,-1.05,1.5099999904632568,4.5,3.76,4.62,,,,,,,,,,
294,8.59,4.72,7.3,4.67,5.68,4.59,6.28,4.74,4.65,4.6,,,2.91,4.59,11.24,5.03,7.43,-1.05,1.5399999618530273,4.5,3.76,4.62,,,,,,,,,,
295,8.58,4.7,7.32,4.69,5.69,4.59,6.29,4.73,4.63,4.6,,,2.9,4.6,11.24,5.03,7.43,-1.05,1.5700000524520874,4.489999771118164,3.77,4.61,,,,,,,,,,
296,8.57,4.71,7.33,4.7,5.68,4.61,6.29,4.79,4.62,4.61,,,2.92,4.59,11.23,5.0,7.43,-1.05,1.5700000524520874,4.550000190734863,3.77,4.61,,,,,,,,,,
297,8.56,4.71,7.35,4.74,5.68,4.63,6.29,4.85,4.62,4.61,,,2.9,4.61,11.23,5.0,7.43,-1.05,1.5800000429153442,4.579999923706055,3.76,4.62,,,,,,,,,,
298,8.55,4.71,7.37,4.7,5.69,4.63,6.32,4.78,4.6,4.61,,,2.88,4.63,11.23,5.0,7.43,-1.05,1.6299999952316284,4.539999961853027,3.76,4.62,,,,,,,,,,
299,8.53,4.71,7.39,4.68,5.66,4.64,6.35,4.69,4.57,4.62,,,2.88,4.61,11.23,5.01,7.43,-1.05,1.6200000047683716,4.559999942779541,3.77,4.61,,,,,,,,,,
300,8.51,4.67,7.41,4.67,5.66,4.63,6.35,4.66,4.55,4.62,,,2.92,4.56,11.23,5.01,7.43,-1.05,,,3.79,4.59,,,,,,,,,,
301,8.5,4.68,7.42,4.66,5.67,4.6,6.37,4.63,4.55,4.61,,,2.93,4.53,11.23,5.01,7.44,-1.05,,,3.8,4.59,,,,,,,,,,
302,8.48,4.69,7.43,4.65,5.68,4.57,6.37,4.61,4.53,4.58,,,2.94,4.52,11.24,5.03,7.44,-1.05,,,3.8,4.61,,,,,,,,,,
303,8.46,4.69,7.45,4.66,5.67,4.55,6.39,4.57,4.51,4.58,,,2.94,4.5,11.24,5.04,7.44,-1.06,1.7999999523162842,4.46999979019165,3.8,4.61,,,,,,,,,,
304,8.44,4.74,7.45,4.69,5.66,4.57,6.39,4.57,4.5,4.57,,,2.93,4.5,11.24,5.04,7.44,-1.06,1.7899999618530273,4.5,3.82,4.58,,,,,,,,,,
305,8.41,4.82,7.46,4.66,5.65,4.57,6.38,4.59,4.47,4.59,,,2.92,4.5,11.24,5.03,7.44,-1.06,1.809999942779541,4.5,3.83,4.56,,,,,,,,,,
306,8.38,4.75,7.46,4.65,5.65,4.57,6.4,4.57,4.46,4.58,,,2.93,4.46,11.23,5.03,7.44,-1.06,1.7999999523162842,4.53000020980835,3.86,4.5,,,,,,,,,,
307,8.36,4.69,7.46,4.69,5.63,4.57,6.37,4.64,4.42,4.61,,,2.91,4.46,11.23,5.03,7.44,-1.06,1.7599999904632568,4.590000152587891,3.87,4.49,,,,,,,,,,
